panchayat_id,panchayat_name,village_name,block_name,district_name,centroid_lat,centroid_lon,dist_to_coast_km,dist_to_water_km,historical_rain_bias,elevation_mean,elevation_std,elevation_min,elevation_max,slope_mean,aspect_mean,lulc_tree_pct,lulc_shrub_pct,lulc_grass_pct,lulc_crop_pct,lulc_urban_pct,lulc_water_pct,lulc_bare_pct
MH_481_560261,Hanumantwadi,Hanumantwadi,Renapur,Latur,18.54855,76.63669,383.57,92.92,-15.0,287.3,20.1,263.1,311.4,1.5,338.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_491_553385,Kondale,Kondale,Panvel,Raigad,19.06179,73.19858,43.68,90.55,7.3,988.6,69.2,905.6,1071.7,14.5,194.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_469_548673,Padali Wawana,Padali Wawana,Phulambri,Aurangabad,20.23,75.37193,277.38,81.52,-15.0,312.6,21.9,286.3,338.8,1.5,285.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_484_534972,Khapari,Khapari,Katol,Nagpur,21.22494,78.65366,629.58,171.44,-15.0,246.9,17.3,226.2,267.7,1.5,63.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_497_552932,Nadgaon,Nadgaon,Kalyan,Thane,19.33756,73.23209,45.86,73.9,10.7,980.9,68.7,898.5,1063.4,14.5,195.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_466_558336,Loni Mawala,Loni Mawala,Parner,Ahmednagar,19.03284,74.26644,152.82,71.05,-10.5,504.0,35.3,461.7,546.4,3.2,239.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_480_568083,Mahalunge Inam,Mahalunge Inam,Chandgad,Kolhapur,15.97868,74.16671,58.89,80.29,-8.3,800.6,64.0,704.6,896.6,2.5,224.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_480_251625,Kolhapur,Kolhapur,Central,Kolhapur,16.70709,74.23689,104.55,4.01,-9.8,507.6,35.5,465.0,550.2,3.2,237.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_486_525928,Anthipada,Anthipada,Nawapur,Nandurbar,21.17,73.93499,167.74,31.04,-3.0,543.8,38.1,498.1,589.5,3.2,225.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_485_544710,Nasaratpur,Nasaratpur,Nanded,Nanded,19.16103,77.27564,466.25,7.25,-15.0,274.5,19.2,251.4,297.5,1.5,5.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_665_551937,Sakur,Sakur,Jawhar,Palghar,19.86168,73.22195,52.82,33.36,9.6,1010.6,70.7,925.8,1095.4,14.5,195.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_494_564222,Ghot,Ghot,Patan,Satara,17.47075,73.92224,85.0,90.65,-2.8,545.3,38.2,499.5,591.2,3.2,224.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_467_529764,Akoli Jahangir,Akoli Jahangir,Akot,Akola,21.16453,77.12388,472.52,13.44,-15.0,277.5,19.4,254.2,300.8,1.5,359.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_498_533850,Parsodi,Parsodi,Arvi,Wardha,20.81606,78.43176,600.83,154.63,-15.0,251.4,17.6,230.2,272.5,1.5,54.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_480_567913,Masoli,Masoli,Ajra,Kolhapur,16.08988,74.18003,64.11,67.88,-8.6,514.4,36.0,471.2,557.6,3.2,235.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_484_534788,Utara,Utara,Narkhed,Nagpur,21.32889,78.27328,592.87,132.72,-15.0,254.5,17.8,233.2,275.9,1.5,47.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_491_554239,Wadghar,Wadghar,Murud,Raigad,18.40828,72.95909,27.42,94.93,0.1,43.7,3.1,40.0,47.4,1.8,184.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_494_564423,Taygadewadi,Taygadewadi,Patan,Satara,17.23496,73.99158,78.38,63.48,-4.3,537.0,37.6,491.9,582.1,3.2,227.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_478_527497,Dheku Seem,Dheku Seem,Amalner,Jalgaon,21.06493,75.01539,259.43,56.85,-15.0,319.7,22.4,292.8,346.6,1.5,270.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_470_558926,Rautwadi,Rautwadi,Patoda,Beed,18.93873,75.45786,274.44,64.57,-15.0,310.8,21.8,284.7,337.0,1.5,289.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_489_546479,Sirala,Sirala,Sailu,Parbhani,19.52246,76.41384,379.12,104.18,-15.0,291.7,20.4,267.2,316.2,1.5,329.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_477_546132,Sukli Valan,Sukli Valan,Kalamnuri,Hingoli,19.71153,77.37806,480.93,68.49,-15.0,272.4,19.1,249.5,295.4,1.5,9.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_468_532335,Isabpur,Isabpur,Morshi,Amravati,21.14389,77.85613,546.56,88.99,-15.0,262.9,18.4,240.8,285.0,1.5,30.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_489_547002,Shankarwadi,Shankarwadi,Gangakhed,Parbhani,18.97272,76.70564,402.8,64.06,-15.0,285.9,20.0,261.9,309.9,1.5,341.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_473_540930,Sawali,Sawali,Sawali,Chandrapur,20.07402,79.78994,735.36,282.43,-15.0,224.2,15.7,205.4,243.0,1.5,111.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_476_537643,Dawwa,Dawwa,Goregaon,Gondia,21.40513,80.17512,788.39,329.72,-15.0,216.5,15.2,198.3,234.7,1.5,127.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_495_566525,Revandi,Revandi,Malwan,Sindhudurg,16.09719,73.47718,31.02,102.17,44.5,773.7,54.2,708.7,838.7,14.5,206.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_495_566665,Bhendamala,Bhendamala,Vengurla,Sindhudurg,15.84635,73.66501,4.04,110.77,3.0,33.2,5.0,25.7,40.7,2.5,205.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_476_537693,Kamargaon,Kamargaon,Goregaon,Gondia,21.30381,80.2308,792.53,335.01,-15.0,215.4,15.1,197.3,233.5,1.5,129.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_471_536684,Pangadi,Pangadi,Tumsar,Bhandara,21.47374,79.62435,733.33,273.51,-15.0,227.5,15.9,208.4,246.6,1.5,104.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_498_534729,Washi,Washi,Samudrapur,Wardha,20.50812,79.03559,660.53,225.07,-15.0,239.3,16.8,219.1,259.4,1.5,79.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_488_561054,Kokarwadi,Kokarwadi,Paranda,Osmanabad,18.47931,75.31658,246.76,85.95,-15.0,313.7,22.0,287.3,340.1,1.5,283.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_492_564871,Palgad,Palgad,Dapoli,Ratnagiri,17.82537,73.34263,26.8,94.93,27.4,854.4,59.8,782.7,926.2,14.5,200.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_494_563655,Bodhewadi,Bodhewadi,Koregaon,Satara,17.82418,74.23216,120.92,51.63,-9.7,508.1,35.6,465.4,550.9,3.2,237.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_486_525590,Vardhe,Vardhe,Shahade,Nandurbar,21.48079,74.42301,228.78,30.61,-14.0,485.2,34.0,444.4,526.0,3.2,245.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_467_529907,Malwada,Malwada,Balapur,Akola,20.83336,76.91001,444.04,41.83,-15.0,281.8,19.7,258.2,305.4,1.5,350.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_481_560454,Belsangvi,Belsangvi,Jalkot,Latur,18.54488,77.09154,430.56,65.51,-15.0,278.2,19.5,254.8,301.6,1.5,357.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_469_548234,Bhopewadi,Bhopewadi,Kannad,Aurangabad,20.44146,75.23743,265.94,71.57,-15.0,315.3,22.1,288.7,341.8,1.5,280.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_466_558451,Bhangaon,Bhangaon,Shrigonda,Ahmednagar,18.7411,74.73505,196.77,67.73,-15.0,447.8,31.3,410.2,485.4,3.2,258.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_489_547139,Khadi,Khadi,Palam,Parbhani,18.93538,76.92635,423.72,43.34,-15.0,281.5,19.7,257.8,305.1,1.5,350.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_476_538184,Pandharwani,Pandharwani,Arjuni Morgaon,Gondia,20.9546,80.10612,775.46,323.43,-15.0,217.9,15.3,199.5,236.2,1.5,124.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_488_561414,Mendha,Mendha,Osmanabad,Osmanabad,18.24297,76.26992,339.66,76.67,-15.0,294.6,20.6,269.9,319.3,1.5,323.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_477_545894,Sawargaon,Sawargaon,Hingoli,Hingoli,19.84246,77.34599,478.66,82.7,-15.0,273.1,19.1,250.2,296.0,1.5,8.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_472_528290,Wangar,Wangar,Sangrampur,Buldhana,21.16785,76.69033,428.81,32.3,-15.0,286.2,20.0,262.2,310.2,1.5,341.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_469_549060,Baigaon,Baigaon,Vaijapur,Aurangabad,20.02951,75.01247,238.58,53.64,-15.0,319.8,22.4,292.9,346.6,1.5,270.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_488_561091,Katrabad,Katrabad,Paranda,Osmanabad,18.23717,75.45871,254.93,80.26,-15.0,310.8,21.8,284.7,337.0,1.5,289.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_467_529790,Miyache Khede,Miyache Khede,Akot,Akola,21.07799,77.04203,462.23,14.25,-15.0,279.2,19.5,255.8,302.6,1.5,355.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_478_527480,Radhavan,Radhavan,Amalner,Jalgaon,20.987,75.1332,267.96,44.38,-15.0,317.3,22.2,290.7,344.0,1.5,275.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_496_562257,Penur,Penur,Mohol,Solapur,17.77871,75.50132,249.51,44.59,-15.0,310.0,21.7,283.9,336.0,1.5,291.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_469_548745,Waghola,Waghola,Phulambri,Aurangabad,20.05446,75.48627,288.13,64.66,-15.0,310.3,21.7,284.2,336.3,1.5,290.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_491_553788,Shiravali Tarf Chhattishi,Shiravali Tarf Chhattishi,Khalapur,Raigad,18.7769,73.21832,39.72,71.99,9.2,964.0,67.5,883.0,1045.0,14.5,195.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_491_554742,Salshet,Salshet,Tala,Raigad,18.35028,73.20338,47.68,71.08,7.7,953.7,66.8,873.6,1033.9,14.5,194.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_494_563024,Dodani,Dodani,Mahabaleshwar,Satara,17.77945,73.64398,58.75,86.25,29.7,673.6,47.2,617.0,730.3,14.5,213.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_479_547434,Pimpalgaon Kad,Pimpalgaon Kad,Jafferabad,Jalna,20.21917,75.90093,332.28,94.83,-15.0,302.0,21.1,276.7,327.3,1.5,307.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_470_559508,Pimpalwadi,Pimpalwadi,Bid,Beed,18.93045,75.67081,296.61,74.34,-15.0,306.6,21.5,280.8,332.4,1.5,298.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_476_538065,Amgaon Kh,Amgaon Kh,Central,Gondia,21.30511,80.48776,818.95,361.63,-15.0,210.2,14.7,192.6,227.9,1.5,140.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_478_527871,Bambarud Pr Bordar,Bambarud Pr Bordar,Pachora,Jalgaon,20.76844,75.50229,298.66,27.52,-15.0,310.0,21.7,283.9,336.0,1.5,291.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_479_547364,Nimgaon,Nimgaon,Bhokardan,Jalna,20.18033,75.74008,315.23,88.55,-15.0,305.2,21.4,279.5,330.9,1.5,301.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_484_535057,Salai,Salai,Katol,Nagpur,21.15522,78.65522,628.53,171.69,-15.0,246.9,17.3,226.1,267.7,1.5,63.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_488_561686,Kalnimbala,Kalnimbala,Umarga,Osmanabad,17.91122,76.50851,355.42,70.68,-15.0,289.8,20.3,265.5,314.2,1.5,333.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_498_533641,Fefarwada,Fefarwada,Karanja,Wardha,20.99612,78.36217,595.93,143.12,-15.0,252.8,17.7,231.5,274.0,1.5,51.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_473_541689,Dhanakdevi,Dhanakdevi,Jiwati,Chandrapur,19.65652,79.06275,656.91,194.98,-15.0,238.7,16.7,218.7,258.8,1.5,80.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_499_531136,Dhoni,Dhoni,Manora,Washim,20.13498,77.47924,496.4,116.61,-15.0,270.4,18.9,247.7,293.1,1.5,14.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_488_561115,Andhora,Andhora,Paranda,Osmanabad,18.31534,75.53194,264.19,83.6,-15.0,309.4,21.7,283.3,335.4,1.5,292.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_485_544269,Maregaon,Maregaon,Kinwat,Nanded,19.67902,78.14358,560.8,109.43,-15.0,257.1,18.0,235.5,278.7,1.5,42.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_473_541207,Dewada,Dewada,Bhadravati,Chandrapur,20.13484,79.36267,691.53,244.77,-15.0,232.7,16.3,213.2,252.3,1.5,93.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_498_533965,Godapur,Godapur,Seloo,Wardha,20.79856,78.65842,624.11,177.85,-15.0,246.8,17.3,226.1,267.6,1.5,63.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_485_545188,Mugaon Tanda,Mugaon Tanda,Naigaon  (Khairgaon),Nanded,18.72643,77.51097,477.79,47.1,-15.0,269.8,18.9,247.1,292.5,1.5,15.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_471_537345,Ranala,Ranala,Pauni,Bhandara,20.83112,79.73357,735.79,286.69,-15.0,225.3,15.8,206.4,244.3,1.5,108.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_498_533794,Sukli,Sukli,Arvi,Wardha,20.89864,78.40337,598.86,149.44,-15.0,251.9,17.6,230.8,273.1,1.5,52.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_476_537563,Nimgaon,Nimgaon,Tirora,Gondia,21.39489,80.02418,772.77,314.05,-15.0,219.5,15.4,201.0,238.0,1.5,121.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_500_543243,Talni,Talni,Arni,Yavatmal,20.08676,78.15611,565.71,141.71,-15.0,256.9,18.0,235.3,278.5,1.5,42.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_497_552638,Sawandhe,Sawandhe,Bhiwandi,Thane,19.32329,73.07984,30.57,83.22,1.3,53.4,3.7,48.9,57.8,1.8,189.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_492_565939,Puragaon,Puragaon,Lanja,Ratnagiri,16.8247,73.54742,32.1,70.85,43.0,731.5,51.2,670.1,793.0,14.5,209.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_469_549027,Chikatgaon,Chikatgaon,Vaijapur,Aurangabad,20.14133,74.79036,216.05,34.16,-15.0,441.2,30.9,404.1,478.2,3.2,261.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_489_546998,Dharkhed,Dharkhed,Gangakhed,Parbhani,18.9982,76.76847,409.96,57.0,-15.0,284.6,19.9,260.8,308.5,1.5,344.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_486_525259,Palkha,Palkha,Akrani,Nandurbar,21.79529,74.20999,236.72,55.08,-9.2,510.8,35.8,467.8,553.8,3.2,236.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_480_568094,Majareshirgaon,Majareshirgaon,Chandgad,Kolhapur,15.94313,74.20928,62.63,84.17,-9.2,703.0,56.2,618.7,787.3,2.5,225.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_475_539536,Gadadapalli,Gadadapalli,Etapalli,Gadchiroli,19.89279,80.30386,787.66,326.96,-15.0,213.9,15.0,195.9,231.9,1.5,132.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_495_566797,Mulade,Mulade,Kudal,Sindhudurg,16.00266,73.7147,18.27,93.24,1.9,631.2,44.2,578.1,684.2,14.5,216.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_497_552713,Koshimbade,Koshimbade,Shahapur,Thane,19.49582,73.18945,42.2,60.91,6.5,1013.6,71.0,928.4,1098.8,14.5,194.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_491_553362,Pisarve,Pisarve,Panvel,Raigad,19.09749,73.09164,36.03,101.75,1.6,54.3,3.8,49.8,58.9,1.8,189.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_470_559850,Pimparwada,Pimparwada,Dharur,Beed,18.87661,76.1409,343.15,112.26,-15.0,297.2,20.8,272.2,322.1,1.5,317.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_489_546806,Indewadi,Indewadi,Parbhani,Parbhani,19.12867,76.69982,406.57,63.14,-15.0,286.0,20.0,262.0,310.0,1.5,341.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_489_546820,Rajura,Rajura,Manwath,Parbhani,19.39516,76.63372,402.08,77.26,-15.0,287.3,20.1,263.2,311.4,1.5,338.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_479_548032,Rohina Bk,Rohina Bk,Partur,Jalna,19.63308,76.26586,364.16,102.27,-15.0,294.7,20.6,270.0,319.4,1.5,323.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_665_552275,Chahade,Chahade,Palghar,Palghar,19.69238,72.82834,32.54,78.4,0.0,33.3,2.3,30.5,36.0,1.8,178.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_500_542152,Tambha,Tambha,Babulgaon,Yavatmal,20.54631,78.29147,583.65,152.6,-15.0,254.2,17.8,232.8,275.5,1.5,48.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_479_547319,Dautpur,Dautpur,Bhokardan,Jalna,20.24328,75.86406,328.66,90.94,-15.0,302.7,21.2,277.3,328.2,1.5,306.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_494_563003,Harchandi,Harchandi,Mahabaleshwar,Satara,17.79309,73.70365,64.99,83.39,2.2,637.8,44.6,584.3,691.3,14.5,215.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_472_528687,Sirmil,Sirmil,Motala,Buldhana,20.75318,76.04005,353.32,57.47,-15.0,299.2,20.9,274.1,324.3,1.5,313.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_492_565858,Jangalwadi,Jangalwadi,Sangameshwar,Ratnagiri,16.96785,73.60196,32.21,70.27,36.6,698.8,48.9,640.1,757.5,14.5,211.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_470_558960,Yewalwadi,Yewalwadi,Patoda,Beed,18.77833,75.5204,278.26,83.52,-15.0,309.6,21.7,283.6,335.6,1.5,291.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_485_545518,Lonal,Lonal,Mukhed,Nanded,18.5618,77.51197,474.54,63.87,-15.0,269.8,18.9,247.1,292.4,1.5,15.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_468_531650,Doma,Doma,Chikhaldara,Amravati,21.5436,77.56337,526.89,69.73,-15.0,268.7,18.8,246.2,291.3,1.5,17.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_486_525423,Juwani,Juwani,Talode,Nandurbar,21.66827,74.32438,234.76,42.92,-11.8,497.1,34.8,455.3,538.8,3.2,241.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_474_526120,Dhamane,Dhamane,Sindkhede,Dhule,21.35506,74.64954,239.94,46.96,-15.0,458.1,32.1,419.5,496.6,3.2,255.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_485_544912,Sawargaon,Sawargaon,Umri,Nanded,19.0662,77.75235,511.24,47.68,-15.0,265.0,18.5,242.8,287.2,1.5,25.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_500_543689,Gadeghat,Gadeghat,Ralegaon,Yavatmal,20.25123,78.69786,623.89,194.44,-15.0,246.0,17.2,225.4,266.7,1.5,65.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_478_526887,Borkhede,Borkhede,Raver,Jalgaon,21.23447,76.06439,368.32,57.97,-15.0,298.7,20.9,273.6,323.8,1.5,314.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_496_562224,Yellamwadi,Yellamwadi,Mohol,Solapur,17.95092,75.6548,271.65,42.35,-15.0,306.9,21.5,281.1,332.7,1.5,297.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_475_539657,Tumargunda Bk,Tumargunda Bk,Etapalli,Gadchiroli,19.59774,80.24633,779.41,314.02,-15.0,215.1,15.1,197.0,233.2,1.5,130.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_492_566122,Kond Dasur,Kond Dasur,Rajapur,Ratnagiri,16.75383,73.44598,30.51,80.52,42.4,792.4,55.5,725.8,859.0,14.5,204.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_481_560332,Yertar,Yertar,Ahmadpur,Latur,18.75446,76.89065,414.78,57.71,-15.0,282.2,19.8,258.4,305.9,1.5,349.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_468_531496,Malur,Malur,Dharni,Amravati,21.60551,77.14516,487.45,47.53,-15.0,277.1,19.4,253.8,300.4,1.5,0.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_484_536235,Kinhala,Kinhala,Umred,Nagpur,20.85403,79.06514,666.76,217.77,-15.0,238.7,16.7,218.7,258.7,1.5,80.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_472_529380,Pimpalner,Pimpalner,Deolgaon Raja,Buldhana,20.00479,76.04683,346.48,96.22,-15.0,299.1,20.9,274.0,324.1,1.5,314.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_496_561932,Akole Kh,Akole Kh,Madha,Solapur,18.07173,75.19162,224.22,65.22,-15.0,316.2,22.1,289.6,342.7,1.5,278.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_469_548357,Palasgaon,Palasgaon,Kannad,Aurangabad,20.21167,75.11357,250.36,68.25,-15.0,317.7,22.2,291.1,344.4,1.5,274.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_477_546262,Wasphal,Wasphal,Kalamnuri,Hingoli,19.36631,77.33979,476.19,29.91,-15.0,273.2,19.1,250.3,296.1,1.5,8.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_474_526296,Tembhe Pr Bhamer,Tembhe Pr Bhamer,Sakri,Dhule,21.01922,74.38729,197.83,36.77,-13.2,489.5,34.3,448.4,530.7,3.2,244.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_485_545018,Kautha,Kautha,Biloli,Nanded,18.82706,77.71581,501.2,53.23,-15.0,265.7,18.6,243.4,288.0,1.5,24.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_473_541169,Khutwanda Dixit,Khutwanda Dixit,Bhadravati,Chandrapur,20.27827,79.30434,687.21,247.38,-15.0,233.9,16.4,214.2,253.6,1.5,90.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_475_539530,Kanhalgaon,Kanhalgaon,Etapalli,Gadchiroli,19.89643,80.33288,790.71,330.0,-15.0,213.3,14.9,195.5,231.2,1.5,134.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_492_566229,Pahiliwadi,Pahiliwadi,Rajapur,Ratnagiri,16.65059,73.70985,57.68,52.5,2.0,634.1,44.4,580.8,687.4,14.5,215.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_491_554897,Khargaon Bk,Khargaon Bk,Mhasla,Raigad,18.15694,73.11262,38.65,88.19,2.2,999.5,70.0,915.5,1083.5,14.5,190.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_473_541129,Kondha,Kondha,Bhadravati,Chandrapur,20.14225,79.07536,661.78,219.1,-15.0,238.5,16.7,218.5,258.5,1.5,81.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_494_564114,Saygaon,Saygaon,Jaoli,Satara,17.78747,73.93866,89.89,78.91,-3.1,543.4,38.0,497.8,589.0,3.2,225.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_480_567258,Nivachiwadi,Nivachiwadi,Panhala,Kolhapur,16.62395,73.99429,84.37,23.49,-4.4,536.7,37.6,491.6,581.8,3.2,227.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_494_564573,Pashchimsupane,Pashchimsupane,Karad,Satara,17.29552,74.10994,92.52,66.91,-7.0,522.8,36.6,478.9,566.7,3.2,232.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_474_526145,Jogshelu,Jogshelu,Sindkhede,Dhule,21.31028,74.66262,238.5,47.94,-15.0,456.5,32.0,418.1,494.9,3.2,255.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_495_566917,Kas,Kas,Sawantwadi,Sindhudurg,15.78388,73.83849,23.86,108.93,-0.9,51.2,5.0,43.7,58.7,2.5,212.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_485_545493,Kolgaon,Kolgaon,Mukhed,Nanded,18.65916,77.47831,472.96,52.49,-15.0,270.4,18.9,247.8,293.1,1.5,14.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_492_565021,Wadi Jaitapur,Wadi Jaitapur,Khed,Ratnagiri,17.80729,73.48982,42.33,88.92,44.9,766.1,53.6,701.8,830.4,14.5,206.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_468_532208,Khed,Khed,Morshi,Amravati,21.29989,77.85212,549.48,89.0,-15.0,263.0,18.4,240.9,285.0,1.5,29.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_486_525305,Genda,Genda,Akrani,Nandurbar,21.89652,74.25318,248.12,66.56,-10.2,505.6,35.4,463.1,548.1,3.2,238.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_491_554509,Ambole,Ambole,Sudhagad,Raigad,18.56255,73.23272,39.18,65.17,10.8,945.7,66.2,866.2,1025.1,14.5,195.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_479_547304,Bhaydi,Bhaydi,Bhokardan,Jalna,20.28166,75.83025,325.53,85.73,-15.0,303.4,21.2,278.0,328.8,1.5,304.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
