panchayat_id,panchayat_name,village_name,block_name,district_name,centroid_lat,centroid_lon,dist_to_coast_km,dist_to_water_km,historical_rain_bias,elevation_mean,elevation_std,elevation_min,elevation_max,slope_mean,aspect_mean,lulc_tree_pct,lulc_shrub_pct,lulc_grass_pct,lulc_crop_pct,lulc_urban_pct,lulc_water_pct,lulc_bare_pct,block_rain_mean,block_temp_max,block_temp_min,layer_b_deviation,layer_c_residual,downscaled_rain_pred,rain_ci_lower_80,rain_ci_upper_80,rain_ci_lower_95,rain_ci_upper_95,uncertainty_std,confidence_level,dominant_factor,forecast_source,forecast_status,forecast_issued_date,forecast_valid_date,forecast_source_url,observed_24h_mm,observed_24h_date,observed_24h_status,downscaled_tmax_pred,downscaled_tmin_pred,downscaled_rh_pred
MH_PUNE_556967,Nirvagaj,Nirvagaj,Baramati,Pune,18.084,74.56403,158.88,7.53,-12.0,525.3,42.0,462.3,588.3,3.0,238.9,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.47,-7.135783507272905,8.96,5.29,13.03,0.97,15.77,3.77,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.7,21.2,63.6
MH_PUNE_556982,Ghadagewadi,Ghadagewadi,Baramati,Pune,18.06116,74.58861,160.98,9.92,-12.0,521.9,41.8,459.2,584.6,3.0,239.8,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.47,-7.092763386732793,8.99,5.47,12.68,1.36,15.76,3.64,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.7,21.2,63.6
MH_PUNE_556966,Khandaj,Khandaj,Baramati,Pune,18.08172,74.52928,155.22,9.29,-12.0,526.2,42.1,463.0,589.3,3.0,237.6,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.47,-7.09763105088812,8.98,4.84,12.56,1.08,15.23,3.7,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.7,21.2,63.6
MH_PUNE_556980,Songaon,Songaon,Baramati,Pune,18.07489,74.63859,166.45,10.4,-12.0,519.8,41.6,457.4,582.2,3.0,241.6,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.52,-7.082248426560684,9.88,6.27,13.6,1.77,16.73,3.78,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.7,21.2,64.0
MH_PUNE_556981,Mekhali,Mekhali,Baramati,Pune,18.06791,74.60944,163.28,9.64,-12.0,521.8,41.7,459.3,584.4,3.0,240.5,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.52,-7.098500766870084,9.83,5.76,14.03,1.57,16.44,3.84,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.7,21.2,63.9
MH_PUNE_556892,Gadikhel,Gadikhel,Baramati,Pune,18.28108,74.59073,167.09,14.62,-12.0,613.5,49.1,539.8,687.1,3.0,239.9,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-6.94481329664526,6.1,2.05,9.38,0.0,12.59,3.33,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.0,20.5,62.4
MH_PUNE_556893,Jaradwadi,Jaradwadi,Baramati,Pune,18.27507,74.53278,161.07,14.77,-12.0,597.9,47.8,526.2,669.6,3.0,237.7,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-6.916730677573401,6.13,1.8,9.95,0.0,12.37,3.4,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.1,20.6,62.5
MH_PUNE_556897,Undavadi Kade Pathar,Undavadi Kade Pathar,Baramati,Pune,18.24974,74.53052,159.97,12.26,-12.0,572.5,45.8,503.8,641.2,3.0,237.6,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-7.006796080180983,6.07,1.86,9.88,0.0,12.52,3.36,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.3,20.8,62.4
MH_PUNE_556899,Katphal,Katphal,Baramati,Pune,18.24067,74.61878,168.59,10.88,-12.0,571.5,45.7,502.9,640.0,3.0,240.9,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-7.063325598034429,5.89,1.71,9.38,0.0,12.61,3.4,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.3,20.8,62.4
MH_PUNE_556985,Pimpale,Pimpale,Indapur,Pune,18.26459,74.72186,179.79,19.67,-12.0,540.1,43.2,475.3,604.9,3.0,244.7,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.47,-6.798504431114774,9.26,5.08,13.04,1.4,15.71,3.8,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.6,21.1,63.7
MH_PUNE_556898,Gojubavi,Gojubavi,Baramati,Pune,18.2436,74.57205,163.96,10.44,-12.0,585.8,46.9,515.5,656.2,3.0,239.2,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-7.070542498305801,6.04,1.56,10.2,0.0,12.29,3.44,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.2,20.7,62.4
MH_PUNE_556900,Jainakwadi,Jainakwadi,Baramati,Pune,18.24081,74.64781,171.54,12.38,-12.0,582.4,46.6,512.5,652.3,3.0,242.0,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-7.025074312520704,6.01,1.87,9.54,0.0,12.73,3.39,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.2,20.7,62.4
MH_PUNE_556994,Lamjewadi,Lamjewadi,Indapur,Pune,18.24222,74.66745,173.58,13.8,-12.0,568.6,45.5,500.3,636.8,3.0,242.7,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-6.985958655170234,6.02,2.06,9.47,0.0,12.77,3.42,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.3,20.8,62.4
MH_PUNE_556968,Vanjarwadi,Vanjarwadi,Baramati,Pune,18.20472,74.60825,166.44,6.78,-12.0,589.8,47.2,519.0,660.6,3.0,240.5,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-7.148015022560553,6.05,2.19,9.64,0.0,12.4,3.38,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.2,20.7,62.4
MH_PUNE_556995,Nirgude,Nirgude,Indapur,Pune,18.22535,74.70508,176.92,15.65,-12.0,555.7,44.5,489.0,622.5,3.0,244.1,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-6.934698730755814,6.01,1.92,9.71,0.0,12.34,3.35,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.4,20.9,62.4
MH_PUNE_556901,Sawantwadi,Sawantwadi,Baramati,Pune,18.21883,74.55745,161.7,8.02,-12.0,562.2,45.0,494.7,629.7,3.0,238.6,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-7.1254702259416165,5.96,2.08,9.83,0.0,12.21,3.29,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.4,20.9,62.4
MH_PUNE_556905,Tandulwadi,Tandulwadi,Baramati,Pune,18.19509,74.56768,162.03,5.18,-12.0,579.5,46.4,509.9,649.1,3.0,239.0,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-7.17258686596121,6.03,1.8,9.56,0.0,12.81,3.41,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.3,20.8,62.4
MH_PUNE_556969,Sawal,Sawal,Baramati,Pune,18.19764,74.63976,169.46,8.24,-12.0,586.6,46.9,516.3,657.0,3.0,241.7,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-7.120054093151178,6.06,2.19,9.62,0.0,12.52,3.37,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.2,20.7,62.4
MH_PUNE_556996,Mhasobachiwadi,Mhasobachiwadi,Indapur,Pune,18.21275,74.67745,173.74,12.44,-12.0,582.9,46.6,513.0,652.8,3.0,243.1,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-7.024858972156191,6.05,1.85,9.82,0.0,12.95,3.43,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.2,20.7,62.4
MH_PUNE_557012,Lakadi,Lakadi,Indapur,Pune,18.18746,74.68176,173.49,11.53,-12.0,590.4,47.2,519.6,661.2,3.0,243.2,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-7.048027893513668,6.0,1.89,9.89,0.0,12.45,3.36,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.2,20.7,62.4
MH_PUNE_556997,Vaysewadi,Vaysewadi,Indapur,Pune,18.19927,74.73227,178.98,16.99,-12.0,559.4,44.8,492.2,626.6,3.0,245.1,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-6.898257877380707,6.22,2.36,10.17,0.0,12.84,3.41,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.4,20.9,62.5
MH_PUNE_557101,Pandharwadi,Pandharwadi,Indapur,Pune,18.04847,74.9933,203.1,45.12,-12.0,526.3,42.1,463.2,589.5,3.0,254.8,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.54,-6.008653913839897,9.9,5.97,13.67,1.8,16.69,3.8,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.0,21.5,64.0
MH_PUNE_557115,Pithewadi,Pithewadi,Indapur,Pune,17.95609,74.9501,197.51,44.67,-12.0,499.6,40.0,439.6,559.6,3.0,253.2,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.0491249673765815,10.91,7.37,14.41,3.39,17.84,3.7,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.1,21.6,64.4
MH_PUNE_557051,Pitkeshwar,Pitkeshwar,Indapur,Pune,18.05254,74.9103,194.45,36.55,-12.0,539.0,43.1,474.3,603.6,3.0,251.7,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.54,-6.291096668247002,9.68,5.74,13.95,2.01,16.56,3.82,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.8,21.3,63.9
MH_PUNE_557053,Ghorpadwadi,Ghorpadwadi,Indapur,Pune,18.03905,74.87436,190.49,33.47,-12.0,518.7,41.5,456.5,581.0,3.0,250.4,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.398611831292088,10.41,6.51,14.66,2.15,17.22,3.75,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.0,21.5,64.2
MH_PUNE_557065,Kati,Kati,Indapur,Pune,18.03541,74.94172,197.51,40.3,-12.0,514.9,41.2,453.1,576.7,3.0,252.8,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.171015715798423,10.74,6.92,15.02,3.28,17.02,3.7,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.0,21.5,64.3
MH_PUNE_557030,Chavhanwadi,Chavhanwadi,Indapur,Pune,18.04632,74.75533,178.13,21.82,-12.0,507.3,40.6,446.4,568.2,3.0,245.9,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.53,-6.778733706319456,10.19,6.35,13.91,2.69,16.98,3.66,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.8,21.3,64.1
MH_PUNE_557107,Shetphal Haveli,Shetphal Haveli,Indapur,Pune,18.02548,74.9791,201.3,44.4,-12.0,513.7,41.1,452.1,575.4,3.0,254.2,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.039504246764717,10.91,7.1,15.15,3.53,17.42,3.73,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.0,21.5,64.4
MH_PUNE_557052,Sarafwadi,Sarafwadi,Indapur,Pune,18.03486,74.89354,192.44,35.53,-12.0,518.4,41.5,456.2,580.7,3.0,251.1,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.330579905115822,10.49,6.53,14.35,2.83,16.86,3.66,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.0,21.5,64.2
MH_PUNE_557067,Reda,Reda,Indapur,Pune,18.01148,74.93213,196.19,40.28,-12.0,503.0,40.2,442.7,563.3,3.0,252.5,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.178437152510001,10.72,6.6,14.98,3.11,17.49,3.77,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.1,21.6,64.3
MH_PUNE_557066,Jadhavwadi,Jadhavwadi,Indapur,Pune,18.01558,74.95227,198.36,42.09,-12.0,523.2,41.9,460.4,586.1,3.0,253.2,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.54,-6.117710639014591,9.84,6.15,13.31,2.08,16.72,3.69,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.0,21.5,63.9
MH_PUNE_557110,Vakilwasti,Vakilwasti,Indapur,Pune,17.99776,75.01005,204.23,48.51,-12.0,482.9,38.6,425.0,540.8,3.0,255.4,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.61,-5.916495558346462,10.95,7.34,14.94,3.13,17.91,3.74,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.2,21.7,64.4
MH_PUNE_557068,Redani,Redani,Indapur,Pune,17.988,74.91757,194.39,39.97,-12.0,501.6,40.1,441.4,561.7,3.0,252.0,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.194571298115958,10.65,6.93,14.44,2.81,17.22,3.75,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.1,21.6,64.3
MH_PUNE_557112,Bhodani,Bhodani,Indapur,Pune,17.99816,74.96838,199.85,44.39,-12.0,498.8,39.9,438.9,558.6,3.0,253.8,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.047811348217062,10.75,6.82,14.3,2.85,17.36,3.65,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.1,21.6,64.3
MH_PUNE_557113,Lakhewadi,Lakhewadi,Indapur,Pune,17.98138,74.94603,197.32,43.0,-12.0,507.7,40.6,446.8,568.6,3.0,253.0,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.097331028209305,10.77,7.38,13.95,3.31,17.52,3.61,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.1,21.6,64.3
MH_PUNE_557123,Tannu,Tannu,Indapur,Pune,17.96918,75.0904,212.42,57.58,-12.0,478.5,38.3,421.0,535.9,3.0,258.3,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.61,-5.649607416921291,11.25,7.78,14.82,3.4,17.89,3.78,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.3,21.8,64.5
MH_PUNE_557070,Boratwadi,Boratwadi,Indapur,Pune,17.95168,74.89143,191.28,39.63,-12.0,495.0,39.6,435.6,554.4,3.0,251.0,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.213299842541043,10.51,6.86,13.99,2.73,17.17,3.76,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.2,21.7,64.2
MH_PUNE_557057,Nimsakhar,Nimsakhar,Indapur,Pune,18.02801,74.83735,186.45,30.4,-12.0,510.9,40.9,449.6,572.3,3.0,249.0,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.504209927441833,10.22,6.45,14.15,2.22,17.34,3.8,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.1,21.6,64.1
MH_PUNE_557058,Nirwangi,Nirwangi,Indapur,Pune,18.01083,74.8801,190.71,35.3,-12.0,503.3,40.3,442.9,563.8,3.0,250.6,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.344432403164754,10.54,7.1,14.48,2.59,17.12,3.68,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.1,21.6,64.2
MH_PUNE_557069,Khorochi,Khorochi,Indapur,Pune,17.96941,74.87346,189.55,36.96,-12.0,496.8,39.7,437.3,556.4,3.0,250.3,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.297963648689766,10.64,6.84,15.01,2.78,17.61,3.74,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.1,21.6,64.3
MH_PUNE_557117,Kacharwadi Bawada,Kacharwadi Bawada,Indapur,Pune,17.92865,74.97776,200.22,48.73,-12.0,490.4,39.2,431.6,549.2,3.0,254.2,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.61,-5.926995130957749,10.86,6.63,14.45,3.35,17.48,3.67,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.2,21.7,64.3
MH_PUNE_557118,Sarati,Sarati,Indapur,Pune,17.92357,75.00557,203.12,51.56,-12.0,488.2,39.1,429.6,546.9,3.0,255.2,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.61,-5.840926503653314,10.97,7.23,14.45,3.13,17.8,3.67,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.2,21.7,64.4
MH_PUNE_557056,Kalamb,Kalamb,Indapur,Pune,18.03017,74.78944,181.46,25.84,-12.0,522.0,41.8,459.3,584.7,3.0,247.2,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.47,-6.653981547431756,9.38,5.68,13.25,1.92,15.87,3.66,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.7,21.2,63.8
MH_PUNE_557125,Giravi,Giravi,Indapur,Pune,17.95195,75.1072,214.05,59.93,-12.0,490.2,39.2,431.4,549.0,3.0,259.0,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.61,-5.586945036017795,11.24,7.2,14.97,3.63,18.22,3.8,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.2,21.7,64.5
MH_PUNE_557111,Bawada,Bawada,Indapur,Pune,17.97071,74.99449,202.32,48.14,-12.0,481.1,38.5,423.3,538.8,3.0,254.8,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.61,-5.9356578218864,10.9,6.74,14.9,2.81,17.64,3.81,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.2,21.7,64.4
MH_PUNE_557114,Chakati,Chakati,Indapur,Pune,17.95678,74.92483,194.85,42.32,-12.0,498.4,39.9,438.6,558.3,3.0,252.2,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.124940949039665,10.53,6.89,14.42,3.43,17.16,3.53,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.1,21.6,64.2
MH_PUNE_557116,Nirnimgaon,Nirnimgaon,Indapur,Pune,17.93567,74.9578,198.16,46.51,-12.0,495.4,39.6,436.0,554.8,3.0,253.4,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-5.994928375038454,10.85,6.77,14.77,2.91,17.66,3.75,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.2,21.7,64.3
MH_PUNE_557121,Ganeshwadi,Ganeshwadi,Indapur,Pune,17.94365,75.03311,206.17,53.12,-12.0,479.7,38.4,422.1,537.3,3.0,256.2,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.61,-5.789194319579799,11.09,7.18,15.24,3.72,17.92,3.77,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.3,21.8,64.4
MH_PUNE_557120,Gondi,Gondi,Indapur,Pune,17.92771,75.0452,207.33,55.05,-12.0,472.8,37.8,416.1,529.5,3.0,256.7,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-5.735303677701325,11.03,7.02,14.52,3.59,17.57,3.68,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.3,21.8,64.4
MH_PUNE_557119,Lumewadi,Lumewadi,Indapur,Pune,17.91148,75.03151,205.79,54.61,-12.0,489.2,39.1,430.5,547.8,3.0,256.2,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.61,-5.75177501672709,11.05,7.02,15.26,3.11,17.67,3.8,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.2,21.7,64.4
MH_PUNE_557108,Surwad,Surwad,Indapur,Pune,18.00926,75.01571,204.95,48.64,-12.0,501.5,40.1,441.4,561.7,3.0,255.6,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-5.908787731837069,10.96,7.36,15.37,3.18,17.57,3.72,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.1,21.6,64.4
MH_PUNE_557037,Chikhali,Chikhali,Indapur,Pune,18.031,74.749,177.23,22.23,-12.0,502.1,40.2,441.8,562.4,3.0,245.7,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.53,-6.768652263732585,10.09,6.49,14.48,1.98,16.61,3.76,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.8,21.3,64.0
MH_PUNE_557124,Narsingpur,Narsingpur,Indapur,Pune,17.98428,75.11724,215.38,59.71,-12.0,482.6,38.6,424.7,540.5,3.0,259.3,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.61,-5.583456821701941,11.23,7.67,15.64,3.45,18.11,3.77,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.2,21.7,64.5
MH_PUNE_557106,Bhat Nimgaon,Bhat Nimgaon,Indapur,Pune,18.04339,75.06653,210.71,52.77,-12.0,483.3,38.7,425.3,541.4,3.0,257.5,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.61,-5.768777379625126,10.98,6.94,14.64,3.27,17.61,3.71,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.2,21.7,64.4
MH_PUNE_557105,Awasari,Awasari,Indapur,Pune,18.04515,75.03805,207.75,49.8,-12.0,486.1,38.9,427.7,544.4,3.0,256.4,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.61,-5.860436118136315,11.03,7.31,14.86,3.25,17.57,3.65,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.2,21.7,64.4
MH_PUNE_557109,Bhandgaon,Bhandgaon,Indapur,Pune,18.01834,75.02855,206.41,49.62,-12.0,489.3,39.1,430.6,547.9,3.0,256.1,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.61,-5.875137429752117,10.97,7.17,14.91,3.21,17.26,3.61,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.2,21.7,64.4
MH_PUNE_557122,Pimpri Bk,Pimpri Bk,Indapur,Pune,17.94692,75.06845,209.92,56.36,-12.0,494.3,39.5,435.1,553.6,3.0,257.5,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-5.691646066628915,11.08,7.42,15.0,3.06,17.71,3.66,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.2,21.7,64.4
